file	line	method	endpoint	normalized	classification	backend_candidates
patient-app/app/nursing/nurse-profile.tsx	81	POST	/home-care/providers/${nurseId}	/home-care/providers/:id	UNMATCHED_API_REVIEW	
patient-app/app/nursing/nurse-profile.tsx	85	POST	/home-care/insurance/verify	/home-care/insurance/verify	UNMATCHED_API_REVIEW	
patient-app/app/nursing/nurse-profile.tsx	121	POST	/home-care/bookings	/home-care/bookings	UNMATCHED_API_REVIEW	
patient-app/app/nursing/service-details.tsx	44	GET	"/home-care/providers?type=${serviceId}&sort=${sortType}&gender=${gender || ""any""}&availability=${availability || ""any""}&nationality=${nationality || ""any""}&search=${search || """"}"	/home-care/providers	UNMATCHED_API_REVIEW	
patient-app/app/nutrition/ai-plan-builder.tsx	63	POST	/nutrition/profile	/nutrition/profile	PASS_MATCHED	25 /nutrition/profile (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/body-composition.tsx	27	GET	/nutrition/profile	/nutrition/profile	PASS_MATCHED	17 /nutrition/profile (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/body-target.tsx	34	POST	/nutrition/profile	/nutrition/profile	PASS_MATCHED	25 /nutrition/profile (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/body-target.tsx	47	POST	/nutrition/profile	/nutrition/profile	PASS_MATCHED	25 /nutrition/profile (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/calorie-analyzer.tsx	61	POST	/nutrition/meals	/nutrition/meals	PASS_MATCHED	35 /nutrition/meals (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/daily-tracker.tsx	57	POST	/nutrition/water	/nutrition/water	PASS_MATCHED	63 /nutrition/water (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/food-scanner.tsx	70	POST	/nutrition/meals	/nutrition/meals	PASS_MATCHED	35 /nutrition/meals (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/log-meal.tsx	41	POST	/nutrition/foods	/nutrition/foods	UNMATCHED_API_REVIEW	
patient-app/app/nutrition/log-meal.tsx	59	POST	/nutrition/meals	/nutrition/meals	PASS_MATCHED	35 /nutrition/meals (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/nutrition/water-tracker.tsx	57	POST	/nutrition/water	/nutrition/water	PASS_MATCHED	63 /nutrition/water (backend/src/modules/nutrition/nutrition.controller.ts)
patient-app/app/pharmacy/barcode-scanner.tsx	25	GET	/patient/pharmacy/medicines/barcode/${encodeURIComponent(data)}	/patient/pharmacy/medicines/barcode/:id	UNMATCHED_API_REVIEW	
patient-app/app/pharmacy/broadcast-status.tsx	51	GET	/orders/bids/request/${requestId || 'default'}	/orders/bids/request/:id	PASS_MATCHED	175 /orders/bids/request/:id (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/broadcast-status.tsx	66	GET	/orders/bids/${pharmacyId}/accept	/orders/bids/:id/accept	UNMATCHED_API_REVIEW	
patient-app/app/pharmacy/chat-with-pharmacist.tsx	54	GET	/chat/history?orderId=${orderId || 'default'}	/chat/history	UNMATCHED_API_REVIEW	
patient-app/app/pharmacy/checkout.tsx	44	GET	/users/me/profile	/users/me/profile	PASS_MATCHED	11 /users/me/profile (backend/src/modules/users/users.controller.ts)
patient-app/app/pharmacy/checkout.tsx	117	POST	/patient/pharmacy/orders	/patient/pharmacy/orders	PASS_MATCHED	23 /patient/pharmacy/orders (backend/src/modules/pharmacy/pharmacy.controllers.ts)
patient-app/app/pharmacy/checkout.tsx	120	POST	/patient/pharmacy/orders/${encodeURIComponent(orderId)}/submit	/patient/pharmacy/orders/:id/submit	PASS_MATCHED	27 /patient/pharmacy/orders/:id/submit (backend/src/modules/pharmacy/pharmacy.controllers.ts)
patient-app/app/pharmacy/drug-not-found.tsx	38	GET	/patient/pharmacy/shortage-flags/lookup?generic_name=${encodeURIComponent(name)}	/patient/pharmacy/shortage-flags/lookup	PASS_MATCHED	10 /patient/pharmacy/shortage-flags/lookup (backend/src/modules/pharmacy/patient-pharmacy.controller.ts)
patient-app/app/pharmacy/filters.tsx	69	GET	/medicines/filters	/medicines/filters	PASS_MATCHED	42 /medicines/filters (backend/src/modules/medicines/medicines.controller.ts)|54 /medicines/:id (backend/src/modules/medicines/medicines.controller.ts)
patient-app/app/pharmacy/medicine-compare.tsx	36	GET	/medicines/compare	/medicines/compare	PASS_MATCHED	54 /medicines/:id (backend/src/modules/medicines/medicines.controller.ts)
patient-app/app/pharmacy/order-confirm.tsx	41	POST	/orders/${orderId}	/orders/:id	UNMATCHED_API_REVIEW	
patient-app/app/pharmacy/order-confirm.tsx	56	POST	/orders/${orderId}/approve-basket	/orders/:id/approve-basket	PASS_MATCHED	40 /orders/:id/approve-basket (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/order-confirm.tsx	68	POST	/orders/${orderId}/reject-basket	/orders/:id/reject-basket	PASS_MATCHED	44 /orders/:id/reject-basket (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/order-history.tsx	53	GET	/orders/mine	/orders/mine	PASS_MATCHED	19 /orders/mine (backend/src/modules/orders/orders.controller.ts)|49 /orders/:id (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/order-tracking.tsx	70	GET	/orders/${orderIdStr}/tracking	/orders/:id/tracking	PASS_MATCHED	66 /orders/:id/tracking (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/payment.tsx	48	GET	/payments/paymob/methods	/payments/paymob/methods	PASS_MATCHED	14 /payments/paymob/methods (backend/src/modules/payments/paymob.controller.ts)
patient-app/app/pharmacy/payment.tsx	49	GET	/patient/pharmacy/orders/${encodeURIComponent(orderId)}	/patient/pharmacy/orders/:id	PASS_MATCHED	25 /patient/pharmacy/orders/:id (backend/src/modules/pharmacy/pharmacy.controllers.ts)
patient-app/app/pharmacy/payment.tsx	71	POST	/payments/paymob/initiate	/payments/paymob/initiate	PASS_MATCHED	19 /payments/paymob/initiate (backend/src/modules/payments/paymob.controller.ts)
patient-app/app/pharmacy/product-detail.tsx	79	GET	/medicines/${id}	/medicines/:id	PASS_MATCHED	54 /medicines/:id (backend/src/modules/medicines/medicines.controller.ts)
patient-app/app/pharmacy/product-detail.tsx	111	GET	/medicines/${id}/alternatives	/medicines/:id/alternatives	PASS_MATCHED	66 /medicines/:id/alternatives (backend/src/modules/medicines/medicines.controller.ts)
patient-app/app/pharmacy/reorder.tsx	27	GET	/orders/${orderId}	/orders/:id	PASS_MATCHED	49 /orders/:id (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/reorder.tsx	57	GET	/orders/${orderId}/reorder	/orders/:id/reorder	UNMATCHED_API_REVIEW	
patient-app/app/pharmacy/reorder.tsx	59	GET	/orders/${orderId}/reorder-partial	/orders/:id/reorder-partial	UNMATCHED_API_REVIEW	
patient-app/app/pharmacy/rx-order.tsx	30	GET	/cart/prescription	/cart/prescription	PASS_MATCHED	17 /cart/prescription (backend/src/modules/cart/cart.controller.ts)
patient-app/app/pharmacy/scan-prescription.tsx	77	POST	/ai/prescription-ocr	/ai/prescription-ocr	PASS_MATCHED	40 /ai/prescription-ocr (backend/src/modules/ai/ai.controller.ts)
patient-app/app/pharmacy/waiting-for-pharmacy.tsx	94	GET	/orders/${orderId}	/orders/:id	PASS_MATCHED	49 /orders/:id (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/waiting-for-pharmacy.tsx	130	POST	/orders/${orderId}/cancel	/orders/:id/cancel	PASS_MATCHED	34 /orders/:id/cancel (backend/src/modules/orders/orders.controller.ts)
patient-app/app/pharmacy/wishlist.tsx	33	GET	/users/me/wishlist	/users/me/wishlist	PASS_MATCHED	21 /users/me/wishlist (backend/src/modules/users/users.controller.ts)
patient-app/app/pharmacy/wishlist.tsx	42	GET	/users/me/wishlist/${id}	/users/me/wishlist/:id	UNMATCHED_API_REVIEW	
patient-app/app/profile/addresses.tsx	27	PATCH	/users/me/addresses	/users/me/addresses	UNMATCHED_API_REVIEW	
patient-app/app/profile/addresses.tsx	42	PATCH	/users/me/addresses/${id}	/users/me/addresses/:id	PASS_MATCHED	34 /users/me/addresses/:addressId (backend/src/modules/users/users.addresses.controller.ts)
patient-app/app/profile/insurance.tsx	26	GET	/users/me/insurance	/users/me/insurance	PASS_MATCHED	10 /users/me/insurance (backend/src/modules/users/users.insurance.controller.ts)
patient-app/app/profile/insurance.tsx	165	POST	/users/me/insurance	/users/me/insurance	PASS_MATCHED	16 /users/me/insurance (backend/src/modules/users/users.insurance.controller.ts)
patient-app/app/programs/active.tsx	34	GET	/medical/programs/active	/medical/programs/active	PASS_MATCHED	101 /medical/programs/active (backend/src/modules/nabd-extensions/nabd-extensions.controller.ts)
patient-app/app/programs/active.tsx	60	POST	/medical/programs/complete-session	/medical/programs/complete-session	PASS_MATCHED	106 /medical/programs/complete-session (backend/src/modules/nabd-extensions/nabd-extensions.controller.ts)
patient-app/app/reports/passport.tsx	37	GET	/medical-profile	/medical-profile	PASS_MATCHED	12 /medical-profile (backend/src/modules/medical-profile/medical-profile.controller.ts)
patient-app/app/reports/passport.tsx	38	GET	/patients/passport	/patients/passport	PASS_MATCHED	90 /patients/passport (backend/src/modules/nabd-extensions/nabd-extensions.controller.ts)
patient-app/app/reports/timeline.tsx	42	GET	/reports/timeline	/reports/timeline	UNMATCHED_API_REVIEW	
patient-app/app/reports/view-report.tsx	40	GET	/reports/${params.id}	/reports/:id	UNMATCHED_API_REVIEW	
patient-app/app/returns/new-request.tsx	68	POST	/pharmacy/returns	/pharmacy/returns	PASS_MATCHED	11 /pharmacy/returns (backend/src/modules/returns/returns.controller.ts)
patient-app/app/search/index.tsx	38	GET	/home/search?q=${encodeURIComponent(query)}	/home/search	PASS_MATCHED	20 /home/search (backend/src/modules/home/home.controller.ts)
patient-app/app/settings/feedback.tsx	38	POST	/support/feedback	/support/feedback	PASS_MATCHED	31 /support/feedback (backend/src/modules/support/support.controller.ts)
patient-app/app/settings/notifications-settings.tsx	108	PATCH	/users/me/notification-settings	/users/me/notification-settings	PASS_MATCHED	37 /users/me/notification-settings (backend/src/modules/users/users.controller.ts)
patient-app/app/settings/privacy.tsx	45	PATCH	/users/me/privacy-settings	/users/me/privacy-settings	PASS_MATCHED	52 /users/me/privacy-settings (backend/src/modules/users/users.controller.ts)
patient-app/app/settings/security.tsx	52	PATCH	/users/me/security-settings	/users/me/security-settings	PASS_MATCHED	62 /users/me/security-settings (backend/src/modules/users/users.controller.ts)
patient-app/app/settings/security.tsx	57	PATCH	/users/me/security-settings	/users/me/security-settings	PASS_MATCHED	62 /users/me/security-settings (backend/src/modules/users/users.controller.ts)
patient-app/app/settings/security.tsx	67	POST	/users/me/change-password	/users/me/change-password	PASS_MATCHED	67 /users/me/change-password (backend/src/modules/users/users.controller.ts)
patient-app/app/shared/location-picker.tsx	80	GET	/users/me/addresses	/users/me/addresses	PASS_MATCHED	11 /users/me/addresses (backend/src/modules/users/users.addresses.controller.ts)
patient-app/app/shared/location-picker.tsx	168	POST	/users/me/addresses	/users/me/addresses	PASS_MATCHED	17 /users/me/addresses (backend/src/modules/users/users.addresses.controller.ts)
patient-app/app/wallet/cards.tsx	64	GET	/wallet/cards	/wallet/cards	PASS_MATCHED	46 /wallet/cards (backend/src/modules/wallet/wallet.controller.ts)
patient-app/app/wallet/cards.tsx	105	DELETE	/wallet/cards/${cardId}	/wallet/cards/:id	PASS_MATCHED	60 /wallet/cards/:id (backend/src/modules/wallet/wallet.controller.ts)
patient-app/app/wallet/cards.tsx	346	POST	/wallet/cards	/wallet/cards	PASS_MATCHED	53 /wallet/cards (backend/src/modules/wallet/wallet.controller.ts)
patient-app/app/wallet/cards.tsx	361	POST	/wallet/cards	/wallet/cards	PASS_MATCHED	53 /wallet/cards (backend/src/modules/wallet/wallet.controller.ts)
patient-app/app/wallet/hub.tsx	95	GET	/wallet/spending-data	/wallet/spending-data	PASS_MATCHED	23 /wallet/spending-data (backend/src/modules/wallet/wallet.controller.ts)
patient-app/app/wallet/topup.tsx	45	POST	/wallet/topup	/wallet/topup	PASS_MATCHED	29 /wallet/topup (backend/src/modules/wallet/wallet.controller.ts)
patient-app/app/wallet/transactions.tsx	38	GET	/wallet/transactions	/wallet/transactions	PASS_MATCHED	17 /wallet/transactions (backend/src/modules/wallet/wallet.controller.ts)
patient-app/app/wallet/transfer.tsx	61	POST	/wallet/transfer	/wallet/transfer	PASS_MATCHED	38 /wallet/transfer (backend/src/modules/wallet/wallet.controller.ts)
patient-app/src/context/CartContext.tsx	50	GET	/cart	/cart	PASS_MATCHED	131 /cart (backend/src/modules/cart/cart.module.ts)
patient-app/src/context/CartContext.tsx	86	POST	/cart/lines	/cart/lines	PASS_MATCHED	132 /cart/lines (backend/src/modules/cart/cart.module.ts)
patient-app/src/context/CartContext.tsx	132	DELETE	/cart/lines/${item.line_id}	/cart/lines/:id	PASS_MATCHED	134 /cart/lines/:lineId (backend/src/modules/cart/cart.module.ts)
patient-app/src/context/CartContext.tsx	152	DELETE	/cart/lines/${item.line_id}	/cart/lines/:id	PASS_MATCHED	134 /cart/lines/:lineId (backend/src/modules/cart/cart.module.ts)
patient-app/src/context/CartContext.tsx	154	PATCH	/cart/lines/${item.line_id}	/cart/lines/:id	PASS_MATCHED	133 /cart/lines/:lineId (backend/src/modules/cart/cart.module.ts)
patient-app/src/context/CartContext.tsx	169	POST	/cart/clear	/cart/clear	PASS_MATCHED	11 /cart/clear (backend/src/modules/cart/cart.controller.ts)|135 /cart/clear (backend/src/modules/cart/cart.module.ts)
patient-app/src/context/ConsultationsContext.tsx	24	GET	/care/appointments	/care/appointments	PASS_MATCHED	19 /care/appointments (backend/src/modules/care/appointments.controller.ts)
patient-app/src/context/SocketContext.tsx	57	POST	/chats/threads/${m.threadId}/messages	/chats/threads/:id/messages	UNMATCHED_API_REVIEW	
patient-app/src/core/events/AuditManager.ts	62	POST	/audit/batch	/audit/batch	UNMATCHED_API_REVIEW	
patient-app/src/utils/callkeep.ts	72	POST	/calls/${callUUID}/reject	/calls/:id/reject	PASS_MATCHED	55 /calls/:sessionId/reject (backend/src/modules/livekit/livekit.controller.ts)
patient-app/src/utils/notifications.ts	60	POST	/push/register	/push/register	PASS_MATCHED	470 /push/register (backend/src/modules/push/push.module.ts)
provider-app/src/api/provider.ts	8	POST	/provider-onboarding/start	/provider-onboarding/start	PASS_MATCHED	215 /provider-onboarding/start (backend/src/modules/provider-onboarding/provider-onboarding.module.ts)
provider-app/src/api/provider.ts	14	POST	/provider/auth/login	/provider/auth/login	PASS_MATCHED	28 /provider/auth/login (backend/src/modules/provider/provider.controllers.ts)
provider-app/src/api/provider.ts	37	POST	/storage/upload	/storage/upload	PASS_MATCHED	131 /storage/upload (backend/src/modules/storage/storage.module.ts)
provider-app/src/api/provider.ts	52	POST	/storage/upload	/storage/upload	PASS_MATCHED	131 /storage/upload (backend/src/modules/storage/storage.module.ts)
provider-app/src/api/provider.ts	63	POST	/provider-onboarding/step2	/provider-onboarding/step2	PASS_MATCHED	218 /provider-onboarding/step2 (backend/src/modules/provider-onboarding/provider-onboarding.module.ts)
provider-app/src/api/provider.ts	69	POST	/provider-onboarding/step3	/provider-onboarding/step3	PASS_MATCHED	221 /provider-onboarding/step3 (backend/src/modules/provider-onboarding/provider-onboarding.module.ts)
provider-app/src/api/provider.ts	75	POST	/provider-onboarding/submit	/provider-onboarding/submit	PASS_MATCHED	224 /provider-onboarding/submit (backend/src/modules/provider-onboarding/provider-onboarding.module.ts)
provider-app/src/components/ui.tsx	902	GET	/provider/profile/image/status	/provider/profile/image/status	UNMATCHED_API_REVIEW	
provider-app/src/components/ui.tsx	925	GET	/provider/profile/image/status	/provider/profile/image/status	UNMATCHED_API_REVIEW	
provider-app/src/components/ui.tsx	986	POST	/provider/profile/image/upload	/provider/profile/image/upload	UNMATCHED_API_REVIEW	
provider-app/src/screens/auth/PendingDashboard.tsx	31	POST	/auth/send-otp	/auth/send-otp	PASS_MATCHED	126 /auth/send-otp (backend/src/modules/auth/auth.controller.ts)
provider-app/src/screens/auth/PendingDashboard.tsx	44	POST	/auth/verify-otp	/auth/verify-otp	PASS_MATCHED	133 /auth/verify-otp (backend/src/modules/auth/auth.controller.ts)
provider-app/src/screens/doctor/DoctorDashboard.tsx	192	GET	/provider/jobs/queue?status=incoming&kind=consultation	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/doctor/DoctorDashboard.tsx	202	GET	/provider/jobs/queue?status=active	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/doctor/DoctorDashboard.tsx	210	GET	/provider/stats/today	/provider/stats/today	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	224	POST	/provider/jobs/	/provider/jobs	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	234	POST	/provider/jobs/	/provider/jobs	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	247	POST	/provider/jobs/consultation/${insuranceModalReq.id}/insurance	/provider/jobs/consultation/:id/insurance	PASS_MATCHED	284 /provider/jobs/:type/:id/insurance (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/doctor/DoctorDashboard.tsx	450	GET	/provider/jobs/queue?status=active&kind=consultation	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/doctor/DoctorDashboard.tsx	652	POST	/provider/consultation/end	/provider/consultation/end	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	886	GET	/medicines	/medicines	PASS_MATCHED	12 /medicines (backend/src/modules/medicines/medicines.controller.ts)
provider-app/src/screens/doctor/DoctorDashboard.tsx	931	POST	/prescriptions/create	/prescriptions/create	PASS_MATCHED	11 /prescriptions/create (backend/src/modules/prescriptions/prescriptions.controller.ts)
provider-app/src/screens/doctor/DoctorDashboard.tsx	1211	POST	/provider/requests/${apt.id}/sick-leave	/provider/requests/:id/sick-leave	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	1754	GET	/provider/wallet	/provider/wallet	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	1757	GET	/provider/wallet/transactions	/provider/wallet/transactions	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	1843	GET	/chats/provider	/chats/provider	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	1857	GET	/chats/${chat.id}/messages	/chats/:id/messages	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	1868	POST	/chats/${activeChat.id}/messages	/chats/:id/messages	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2027	POST	/provider/settings/delta	/provider/settings/delta	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2336	POST	/provider/requests/${apt?.id || 'new'}/medical-report	/provider/requests/${apt	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2362	GET	/provider/notifications	/provider/notifications	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2378	GET	/provider/directory	/provider/directory	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2789	GET	/provider/capabilities/doctor-sessions	/provider/capabilities/doctor-sessions	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2837	POST	/provider/capabilities/doctor-sessions	/provider/capabilities/doctor-sessions	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2865	POST	/provider/capabilities/doctor-sessions	/provider/capabilities/doctor-sessions	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2880	DELETE	/provider/capabilities/doctor-sessions/${id}	/provider/capabilities/doctor-sessions/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	2905	POST	/provider/capabilities/doctor-sessions	/provider/capabilities/doctor-sessions	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	3121	GET	/provider/profile	/provider/profile	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	3140	PATCH	/provider/profile	/provider/profile	UNMATCHED_API_REVIEW	
provider-app/src/screens/doctor/DoctorDashboard.tsx	3635	POST	/provider/chat/send	/provider/chat/send	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityAuditLogScreen.tsx	16	GET	/provider/facility/audit-logs	/provider/facility/audit-logs	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	72	GET	/facility/inbox	/facility/inbox	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	135	GET	/facility/beds/wards	/facility/beds/wards	PASS_MATCHED	219 /facility/beds/wards (backend/src/modules/facility-ops/facility-ops.module.ts)
provider-app/src/screens/facility/FacilityDashboard.tsx	136	GET	/facility/surgeries/schedule	/facility/surgeries/schedule	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	247	GET	/provider/jobs/queue?status=active&kind=appointment&today=true	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/facility/FacilityDashboard.tsx	248	GET	/provider/facility/subaccounts	/provider/facility/subaccounts	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	917	GET	/provider/facility/shifts	/provider/facility/shifts	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	1023	GET	/facility/beds/wards/${ward.id}/beds	/facility/beds/wards/:id/beds	PASS_MATCHED	224 /facility/beds/wards/:wardId/beds (backend/src/modules/facility-ops/facility-ops.module.ts)
provider-app/src/screens/facility/FacilityDashboard.tsx	1037	POST	/facility/beds/admission	/facility/beds/admission	PASS_MATCHED	234 /facility/beds/admission (backend/src/modules/facility-ops/facility-ops.module.ts)
provider-app/src/screens/facility/FacilityDashboard.tsx	1062	PUT	/facility/beds/discharge/${admissionId}	/facility/beds/discharge/:id	PASS_MATCHED	239 /facility/beds/discharge/:admissionId (backend/src/modules/facility-ops/facility-ops.module.ts)
provider-app/src/screens/facility/FacilityDashboard.tsx	1078	POST	/facility/beds/wards	/facility/beds/wards	PASS_MATCHED	229 /facility/beds/wards (backend/src/modules/facility-ops/facility-ops.module.ts)
provider-app/src/screens/facility/FacilityDashboard.tsx	1226	GET	/provider/jobs/queue?status=active&kind=appointment&today=true	/provider/jobs/queue	PASS_MATCHED	275 /provider/jobs/queue (backend/src/modules/provider-jobs/provider-jobs.module.ts)
provider-app/src/screens/facility/FacilityDashboard.tsx	1764	POST	/facility/surgeries/book	/facility/surgeries/book	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	1967	POST	/provider-deltas	/provider-deltas	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	1984	POST	/provider-deltas	/provider-deltas	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	2130	GET	/home-care/bookings/nursing/all	/home-care/bookings/nursing/all	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	2133	GET	/home-care/providers?availability=now	/home-care/providers	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityDashboard.tsx	2150	POST	/home-care/bookings/${selectedBooking.id}/assign	/home-care/bookings/:id/assign	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityInternalChatScreen.tsx	20	GET	/chat/channels	/chat/channels	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityInternalChatScreen.tsx	27	GET	/chat/messages/${activeChat}	/chat/messages/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityInternalChatScreen.tsx	36	POST	/chat/messages/${activeChat}	/chat/messages/:id	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityLeaveRequestsScreen.tsx	33	GET	/provider/leave-requests	/provider/leave-requests	PASS_MATCHED	6 /provider/leave-requests (backend/src/modules/provider/leave-requests.controller.ts)
provider-app/src/screens/facility/FacilityLeaveRequestsScreen.tsx	44	POST	/provider/leave-requests/action	/provider/leave-requests/action	PASS_MATCHED	12 /provider/leave-requests/action (backend/src/modules/provider/leave-requests.controller.ts)
provider-app/src/screens/facility/FacilityPatientTrackerScreen.tsx	16	GET	/provider/facility/patients/active	/provider/facility/patients/active	UNMATCHED_API_REVIEW	
provider-app/src/screens/facility/FacilityUnifiedCalendarScreen.tsx	16	GET	/provider/facility/calendar	/provider/facility/calendar	UNMATCHED_API_REVIEW	
provider-app/src/screens/lab/LabDashboard.tsx	53	GET	/labs/provider/inbox	/labs/provider/inbox	PASS_MATCHED	70 /labs/provider/inbox (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	222	GET	/labs/provider/inbox	/labs/provider/inbox	PASS_MATCHED	70 /labs/provider/inbox (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	239	GET	/labs/samples	/labs/samples	PASS_MATCHED	131 /labs/samples (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	363	PATCH	/labs/bookings/${order.id}/state	/labs/bookings/:id/state	PASS_MATCHED	50 /labs/bookings/:id/state (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	372	PATCH	/labs/bookings/${order.id}/state	/labs/bookings/:id/state	PASS_MATCHED	50 /labs/bookings/:id/state (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	385	POST	/labs/bookings/${order.id}/assign-technician	/labs/bookings/:id/assign-technician	PASS_MATCHED	75 /labs/bookings/:id/assign-technician (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	400	PATCH	/labs/bookings/${order.id}/reschedule	/labs/bookings/:id/reschedule	PASS_MATCHED	86 /labs/bookings/:id/reschedule (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	415	PATCH	/labs/bookings/${order.id}/state	/labs/bookings/:id/state	PASS_MATCHED	50 /labs/bookings/:id/state (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	563	GET	/labs/samples	/labs/samples	PASS_MATCHED	131 /labs/samples (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	578	PATCH	/labs/samples/${sam.id}/stage	/labs/samples/:id/stage	PASS_MATCHED	125 /labs/samples/:id/stage (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	766	PATCH	/labs/samples/${sample.id}/stage	/labs/samples/:id/stage	PASS_MATCHED	125 /labs/samples/:id/stage (backend/src/modules/labs/labs.controller.ts)
provider-app/src/screens/lab/LabDashboard.tsx	789	PATCH	/labs/samples/${sample.id}/stage	/labs/samples/:id/stage	PASS_MATCHED	125 /labs/samples/:id/stage (backend/src/modules/labs/labs.controller.ts)
