file	line	method	endpoint	source
patient-app/src/context/SocketContext.tsx	57	POST	/chats/threads/${m.threadId}/messages	apiFetch
patient-app/src/core/events/AuditManager.ts	62	POST	/audit/batch	http-client
patient-app/src/utils/callkeep.ts	72	POST	/calls/${callUUID}/reject	apiFetch
patient-app/src/utils/notifications.ts	60	POST	/push/register	apiFetch
provider-app/src/api/provider.ts	8	POST	/provider-onboarding/start	http-client
provider-app/src/api/provider.ts	14	POST	/provider/auth/login	http-client
provider-app/src/api/provider.ts	37	POST	/storage/upload	http-client
provider-app/src/api/provider.ts	52	POST	/storage/upload	http-client
provider-app/src/api/provider.ts	63	POST	/provider-onboarding/step2	http-client
provider-app/src/api/provider.ts	69	POST	/provider-onboarding/step3	http-client
provider-app/src/api/provider.ts	75	POST	/provider-onboarding/submit	http-client
provider-app/src/components/ui.tsx	902	GET	/provider/profile/image/status	http-client
provider-app/src/components/ui.tsx	925	GET	/provider/profile/image/status	http-client
provider-app/src/components/ui.tsx	986	POST	/provider/profile/image/upload	http-client
provider-app/src/screens/auth/PendingDashboard.tsx	31	POST	/auth/send-otp	http-client
provider-app/src/screens/auth/PendingDashboard.tsx	44	POST	/auth/verify-otp	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	192	GET	/provider/jobs/queue?status=incoming&kind=consultation	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	202	GET	/provider/jobs/queue?status=active	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	210	GET	/provider/stats/today	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	224	POST	/provider/jobs/	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	234	POST	/provider/jobs/	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	247	POST	/provider/jobs/consultation/${insuranceModalReq.id}/insurance	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	450	GET	/provider/jobs/queue?status=active&kind=consultation	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	652	POST	/provider/consultation/end	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	886	GET	/medicines	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	931	POST	/prescriptions/create	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	1211	POST	/provider/requests/${apt.id}/sick-leave	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	1754	GET	/provider/wallet	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	1757	GET	/provider/wallet/transactions	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	1843	GET	/chats/provider	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	1857	GET	/chats/${chat.id}/messages	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	1868	POST	/chats/${activeChat.id}/messages	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2027	POST	/provider/settings/delta	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2336	POST	/provider/requests/${apt?.id || 'new'}/medical-report	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2362	GET	/provider/notifications	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2378	GET	/provider/directory	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2789	GET	/provider/capabilities/doctor-sessions	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2837	POST	/provider/capabilities/doctor-sessions	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2865	POST	/provider/capabilities/doctor-sessions	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2880	DELETE	/provider/capabilities/doctor-sessions/${id}	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	2905	POST	/provider/capabilities/doctor-sessions	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	3121	GET	/provider/profile	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	3140	PATCH	/provider/profile	http-client
provider-app/src/screens/doctor/DoctorDashboard.tsx	3635	POST	/provider/chat/send	http-client
